,date_start,date_stop,hourly_stats_aggregated_by_advertiser_time_zone,account_id,account_name,account_currency,campaign_id,campaign_name,ad_id,ad_name,adset_id,adset_name,objective,spend,clicks,unique_clicks,unique_ctr,impressions,reach,actions,action_values,outbound_clicks,cpc,cpm,cpp,ctr,frequency,inline_link_click_ctr,inline_link_clicks,inline_post_engagement,mobile_app_purchase_roas,social_clicks,social_impressions,social_reach,total_action_value,total_actions,total_unique_actions,unique_inline_link_click_ctr,unique_link_clicks_ctr,unique_social_clicks
431,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261107406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.05,0,0,0,4,0,,,,0,12.5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
444,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,13.34,18,0,0,903,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '42'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '7'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '38'}, {'action_target_id': '157655541008710', 'action_type': 'like', 'value': '4'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '18'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '6'}, {'action_target_id': '1688107944630121', 'action_type': 'post', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '4'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '19'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '19'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '87'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '33.14'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '33.14'}]","[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '18'}]",0.741111,14.772979,0,1.993355,0,1.993355,18,19,,1,12,0,33.14,116,0,0,0,0
419,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109206,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.04,0,0,0,3,0,,,,0,13.333333,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
439,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109406,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.08,0,0,0,7,0,,,,0,11.428571,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
436,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.1,0,0,0,7,0,,,,0,14.285714,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
433,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,1.03,2,0,0,58,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '2'}, {'action_target_id': '1688107841296798', 'action_type': 'link_click', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107841296798', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '5'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1.85'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1.85'}]","[{'action_target_id': '1688107841296798', 'action_type': 'outbound_click', 'value': '2'}]",0.515,17.758621,0,3.448276,0,3.448276,2,2,,0,0,0,1.85,8,0,0,0,0
447,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261119206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.08,0,0,0,3,0,,,,0,26.666667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
441,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261125206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.68,1,0,0,67,0,"[{'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '1'}]",0.68,10.149254,0,1.492537,0,1.492537,1,1,,0,1,0,0,1,0,0,0,0
445,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261127206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.07,0,0,0,5,0,,,,0,14,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
432,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,3.19,8,0,0,278,0,"[{'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '8'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '8'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '8'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '8'}]",0.39875,11.47482,0,2.877698,0,2.877698,8,8,,0,2,0,0,8,0,0,0,0
442,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347806,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.54,0,0,0,66,0,,,,0,8.181818,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0
437,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679348606,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.57,0,0,0,26,0,,,,0,21.923077,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
426,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679349406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.16,0,0,0,14,0,,,,0,11.428571,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
427,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679350406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,5.46,13,0,0,465,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '13'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '6'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '9'}, {'action_target_id': '157655541008710', 'action_type': 'comment', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '13'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '7'}, {'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '13'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '13'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '28'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '8.01'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '8.01'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '13'}]",0.42,11.741935,0,2.795699,0,2.795699,13,15,,0,4,0,8.01,50,0,0,0,0
446,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359006,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.44,1,0,0,37,0,"[{'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '1'}]",0.44,11.891892,0,2.702703,0,2.702703,1,1,,0,0,0,0,1,0,0,0,0
425,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359206,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.08,0,0,0,9,0,,,,0,8.888889,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
435,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.97,4,0,0,154,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '2'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '4'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '3'}]",,"[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '4'}]",0.4925,12.792208,0,2.597403,0,2.597403,4,4,,0,0,0,0,9,0,0,0,0
420,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679360206,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.2,0,0,0,17,0,,,,0,11.764706,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
421,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679364606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.04,0,0,0,2,0,,,,0,20,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
429,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.96,2,0,0,96,0,"[{'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '2'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '2'}]",,"[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '2'}]",0.48,10,0,2.083333,0,2.083333,2,2,,0,0,0,0,2,0,0,0,0
434,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369606,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.03,0,0,0,2,0,,,,0,15,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
440,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370006,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.68,0,0,0,43,0,,,,0,15.813953,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
443,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370806,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.65,2,0,0,142,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '2'}]",0.825,11.619718,0,1.408451,0,1.408451,2,2,,0,1,0,0,4,0,0,0,0
428,2018-02-13,2018-03-15,16:00:00 - 16:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679371606,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.24,4,0,0,142,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '12'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '11'}, {'action_target_id': '1688107841296798', 'action_type': 'link_click', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '3'}, {'action_target_id': '1688107841296798', 'action_type': 'post', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'page_engagement', 'value': '5'}, {'action_target_id': '1688107841296798', 'action_type': 'post_engagement', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '26'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '16.34'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '16.34'}]","[{'action_target_id': '1688107841296798', 'action_type': 'outbound_click', 'value': '4'}]",0.31,8.732394,0,2.816901,0,2.816901,4,5,,0,0,0,16.34,34,0,0,0,0
473,2018-02-13,2018-03-15,17:00:00 - 17:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261095006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.73,1,0,0,39,0,"[{'action_target_id': '1688107801296802', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107801296802', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107801296802', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107801296802', 'action_type': 'outbound_click', 'value': '1'}]",0.73,18.717949,0,2.564103,0,2.564103,1,1,,0,2,0,0,1,0,0,0,0
450,2018-02-13,2018-03-15,17:00:00 - 17:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261096406,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.39,0,0,0,23,0,,,,0,16.956522,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
466,2018-02-13,2018-03-15,17:00:00 - 17:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261097006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.63,0,0,0,48,0,,,,0,13.125,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
454,2018-02-13,2018-03-15,17:00:00 - 17:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261097206,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.49,0,0,0,14,0,,,,0,35,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
452,2018-02-13,2018-03-15,17:00:00 - 17:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261107406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.39,0,0,0,30,0,,,,0,13,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
472,2018-02-13,2018-03-15,17:00:00 - 17:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,11.31,17,0,0,809,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '74'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '6'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '64'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '17'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '7'}, {'action_target_id': '1688107944630121', 'action_type': 'post', 'value': '2'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '19'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '19'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '144'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '46.42'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '46.42'}]","[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '17'}]",0.665294,13.980222,0,2.10136,0,2.10136,17,19,,0,11,0,46.42,170,0,0,0,0
449,2018-02-13,2018-03-15,17:00:00 - 17:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109206,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.23,0,0,0,12,0,,,,0,19.166667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
468,2018-02-13,2018-03-15,17:00:00 - 17:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109406,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.18,0,0,0,12,0,,,,0,15,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
